File Path,Line Number,Type,Label/Text
src/pages/admin/AccessReviewPage.tsx,255,Native Button,[Icon/Unknown]
src/pages/admin/AccessReviewPage.tsx,355,Native Button,[Icon/Unknown]
src/pages/admin/AccessReviewPage.tsx,367,Native Button,[Icon/Unknown]
src/pages/admin/LegacyImportPage/index.tsx,310,Native Button,[Icon/Unknown]
src/pages/admin/LegacyImportPage/components/HistoryTab.tsx,117,Native Button,[Icon/Unknown]
src/pages/admin/LegacyImportPage/components/HistoryTab.tsx,209,Native Button,[Icon/Unknown]
src/pages/admin/LegacyImportPage/components/HistoryTab.tsx,247,Native Button,[Icon/Unknown]
src/pages/admin/LegacyImportPage/components/HistoryTab.tsx,255,Native Button,[Icon/Unknown]
src/pages/admin/LegacyImportPage/components/ImportTab.tsx,168,Native Button,[Icon/Unknown]
src/pages/admin/LegacyImportPage/components/ImportTab.tsx,273,Native Button,[Icon/Unknown]
src/pages/admin/LegacyImportPage/components/ImportTab.tsx,281,Native Button,[Icon/Unknown]
src/pages/admin/LegacyImportPage/components/ImportTab.tsx,455,Native Button,[Icon/Unknown]
src/pages/admin/LegacyImportPage/components/FileUploader.tsx,146,Native Button,[Icon/Unknown]
src/pages/admin/LegacyImportPage/components/FileUploader.tsx,160,Native Button,[Icon/Unknown]
src/pages/admin/LegacyImportPage/components/FileUploader.tsx,175,Native Button,[Icon/Unknown]
src/pages/admin/EntityConfigPage.tsx,174,Native Button,[Icon/Unknown]
src/pages/admin/EntityConfigPage.tsx,207,Native Button,[Icon/Unknown]
src/pages/admin/EntityConfigPage.tsx,229,Native Button,[Icon/Unknown]
src/pages/admin/EntityConfigPage.tsx,276,Native Button,[Icon/Unknown]
src/pages/admin/EntityConfigPage.tsx,282,Native Button,[Icon/Unknown]
src/pages/admin/EntityConfigPage.tsx,315,Native Button,[Icon/Unknown]
src/pages/admin/EntityConfigPage.tsx,395,Native Button,[Icon/Unknown]
src/pages/admin/EntityConfigPage.tsx,403,Native Button,[Icon/Unknown]
src/pages/admin/FondsHistoryPage.tsx,219,Native Button,[Icon/Unknown]
src/pages/admin/FondsHistoryPage.tsx,231,Native Button,[Icon/Unknown]
src/pages/admin/FondsHistoryPage.tsx,242,Native Button,[Icon/Unknown]
src/pages/admin/FondsHistoryPage.tsx,253,Native Button,[Icon/Unknown]
src/pages/admin/FondsHistoryPage.tsx,264,Native Button,[Icon/Unknown]
src/pages/admin/FondsHistoryPage.tsx,350,Native Button,[Icon/Unknown]
src/pages/admin/FondsHistoryPage.tsx,430,Native Button,[Icon/Unknown]
src/pages/admin/FondsHistoryPage.tsx,481,Native Button,[Icon/Unknown]
src/pages/admin/FondsHistoryPage.tsx,494,Native Button,[Icon/Unknown]
src/pages/admin/FondsHistoryPage.tsx,527,Native Button,[Icon/Unknown]
src/pages/admin/FondsHistoryPage.tsx,597,Native Button,[Icon/Unknown]
src/pages/admin/FondsManagement.tsx,144,Native Button,[Icon/Unknown]
src/pages/admin/FondsManagement.tsx,195,Native Button,[Icon/Unknown]
src/pages/admin/FondsManagement.tsx,202,Native Button,[Icon/Unknown]
src/pages/admin/FondsManagement.tsx,224,Native Button,×
src/pages/admin/FondsManagement.tsx,300,Native Button,[Icon/Unknown]
src/pages/admin/FondsManagement.tsx,307,Native Button,[Icon/Unknown]
src/pages/admin/AdminLayout.tsx,44,Native Button,[Icon/Unknown]
src/pages/admin/AdminLayout.tsx,50,Native Button,[Icon/Unknown]
src/pages/admin/AdminLayout.tsx,56,Native Button,[Icon/Unknown]
src/pages/admin/AdminLayout.tsx,62,Native Button,[Icon/Unknown]
src/pages/admin/AdminLayout.tsx,68,Native Button,[Icon/Unknown]
src/pages/admin/AdminLayout.tsx,74,Native Button,[Icon/Unknown]
src/pages/admin/AdminLayout.tsx,85,Native Button,退出管理
src/pages/admin/EntityManagementPage.tsx,84,Native Button,[Icon/Unknown]
src/pages/admin/EntityManagementPage.tsx,96,Native Button,[Icon/Unknown]
src/pages/admin/EntityManagementPage.tsx,383,Native Button,[Icon/Unknown]
src/pages/admin/EntityManagementPage.tsx,391,Native Button,[Icon/Unknown]
src/pages/admin/EntityManagementPage.tsx,415,Native Button,[Icon/Unknown]
src/pages/admin/EntityManagementPage.tsx,434,Native Button,[Icon/Unknown]
src/pages/admin/EntityManagementPage.tsx,470,Native Button,[Icon/Unknown]
src/pages/admin/EntityManagementPage.tsx,579,Native Button,[Icon/Unknown]
src/pages/admin/EntityManagementPage.tsx,587,Native Button,[Icon/Unknown]
src/pages/admin/PositionManagement.tsx,103,Native Button,[Icon/Unknown]
src/pages/admin/PositionManagement.tsx,151,Native Button,[Icon/Unknown]
src/pages/admin/PositionManagement.tsx,154,Native Button,[Icon/Unknown]
src/pages/admin/PositionManagement.tsx,170,Native Button,✕
src/pages/admin/PositionManagement.tsx,221,Native Button,取消
src/pages/admin/PositionManagement.tsx,222,Native Button,[Icon/Unknown]
src/pages/admin/UserLifecyclePage.tsx,199,Native Button,[Icon/Unknown]
src/pages/admin/UserLifecyclePage.tsx,211,Native Button,[Icon/Unknown]
src/pages/admin/UserLifecyclePage.tsx,222,Native Button,[Icon/Unknown]
src/pages/admin/UserLifecyclePage.tsx,233,Native Button,[Icon/Unknown]
src/pages/admin/UserLifecyclePage.tsx,309,Native Button,[Icon/Unknown]
src/pages/admin/UserLifecyclePage.tsx,360,Native Button,[Icon/Unknown]
src/pages/admin/UserLifecyclePage.tsx,445,Native Button,[Icon/Unknown]
src/pages/admin/FondsHistoryListPage.tsx,120,Native Button,[Icon/Unknown]
src/pages/admin/EnterpriseArchitecturePage.tsx,137,Native Button,[Icon/Unknown]
src/pages/ActivationPage.tsx,35,Native Button,[Icon/Unknown]
src/pages/archives/OriginalVoucherListView.tsx,279,Native Button,[Icon/Unknown]
src/pages/archives/OriginalVoucherListView.tsx,286,Native Button,[Icon/Unknown]
src/pages/archives/OriginalVoucherListView.tsx,335,Native Button,[Icon/Unknown]
src/pages/archives/OriginalVoucherListView.tsx,437,Native Button,[Icon/Unknown]
src/pages/archives/OriginalVoucherListView.tsx,455,Native Button,[Icon/Unknown]
src/pages/archives/OriginalVoucherListView.tsx,465,Native Button,[Icon/Unknown]
src/pages/archives/ArchiveDetailPage.tsx,153,Native Button,[Icon/Unknown]
src/pages/archives/ComplianceReportView.tsx,116,Native Button,返回
src/pages/archives/ComplianceReportView.tsx,128,Native Button,[Icon/Unknown]
src/pages/archives/ComplianceReportView.tsx,140,Native Button,[Icon/Unknown]
src/pages/archives/ComplianceReportView.tsx,147,Native Button,[Icon/Unknown]
src/pages/archives/CreateOriginalVoucherDialog.tsx,108,Native Button,[Icon/Unknown]
src/pages/archives/CreateOriginalVoucherDialog.tsx,179,Native Button,[Icon/Unknown]
src/pages/archives/CreateOriginalVoucherDialog.tsx,201,Native Button,[Icon/Unknown]
src/pages/archives/CreateOriginalVoucherDialog.tsx,210,Native Button,[Icon/Unknown]
src/pages/archives/CreateOriginalVoucherDialog.tsx,217,Native Button,[Icon/Unknown]
src/pages/archives/AddRecordModal.tsx,41,Native Button,[Icon/Unknown]
src/pages/archives/AddRecordModal.tsx,55,Native Button,取消
src/pages/archives/AddRecordModal.tsx,56,Native Button,确认
src/pages/archives/components/VoucherUploadButton.tsx,46,Native Button,[Icon/Unknown]
src/pages/archives/components/VoucherExportButton.tsx,24,Native Button,[Icon/Unknown]
src/pages/archives/MatchPreviewModal.tsx,52,Native Button,[Icon/Unknown]
src/pages/archives/MatchPreviewModal.tsx,116,Native Button,取消
src/pages/archives/MatchPreviewModal.tsx,117,Native Button,[Icon/Unknown]
src/pages/archives/ArchiveListView.tsx,254,Native Button,[Icon/Unknown]
src/pages/archives/ArchiveListView.tsx,283,Native Button,[Icon/Unknown]
src/pages/archives/ArchiveListView.tsx,330,Native Button,[Icon/Unknown]
src/pages/archives/ArchiveListView.tsx,337,Native Button,[Icon/Unknown]
src/pages/archives/ArchiveListView.tsx,360,Native Button,[Icon/Unknown]
src/pages/archives/ArchiveListView.tsx,364,Native Button,[Icon/Unknown]
src/pages/archives/ArchiveListView.tsx,369,Native Button,[Icon/Unknown]
src/pages/archives/ArchiveListView.tsx,388,Native Button,[Icon/Unknown]
src/pages/archives/ArchiveListView.tsx,392,Native Button,导出所选
src/pages/archives/ArchiveListView.tsx,394,Native Button,批量删除
src/pages/archives/ArchiveListView.tsx,493,Native Button,[Icon/Unknown]
src/pages/archives/ArchiveListView.tsx,500,Native Button,[Icon/Unknown]
src/pages/archives/ArchiveListView.tsx,551,Native Button,[Icon/Unknown]
src/pages/archives/ArchiveListView.tsx,588,Native Button,取消
src/pages/archives/ArchiveListView.tsx,589,Native Button,[Icon/Unknown]
src/pages/archives/ArchiveListView.tsx,610,Native Button,[Icon/Unknown]
src/pages/archives/ArchiveListView.tsx,660,Native Button,[Icon/Unknown]
src/pages/archives/ArchiveListView.tsx,670,Native Button,[Icon/Unknown]
src/pages/archives/RuleConfigModal.tsx,40,Native Button,[Icon/Unknown]
src/pages/archives/RuleConfigModal.tsx,67,Native Button,取消
src/pages/archives/RuleConfigModal.tsx,68,Native Button,保存并运行
src/pages/archives/LinkModal.tsx,115,Native Button,[Icon/Unknown]
src/pages/archives/LinkModal.tsx,137,Native Button,[Icon/Unknown]
src/pages/archives/LinkModal.tsx,144,Native Button,[Icon/Unknown]
src/pages/archives/LinkModal.tsx,271,Native Button,[Icon/Unknown]
src/pages/archives/LinkModal.tsx,277,Native Button,[Icon/Unknown]
src/pages/archives/FinancialReportDetailDrawer.tsx,208,Native Button,[Icon/Unknown]
src/pages/archives/ComplianceModal.tsx,166,Native Button,[Icon/Unknown]
src/pages/archives/ComplianceModal.tsx,179,Native Button,重试
src/pages/archives/ComplianceModal.tsx,246,Native Button,确定
src/pages/archives/ArchiveDetailDrawer.tsx,213,AntD Button,[Icon/Unknown]
src/pages/archives/ArchiveDetailDrawer.tsx,237,AntD Button,[Icon/Unknown]
src/pages/archives/ArchiveDetailDrawer.tsx,269,AntD Button,[Icon/Unknown]
src/pages/archives/ArchiveDetailDrawer.tsx,318,Native Button,[Icon/Unknown]
src/pages/archives/ArchiveDetailDrawer.tsx,326,Native Button,[Icon/Unknown]
src/pages/scan/MobileUploadPage.tsx,112,AntD Button,[Icon/Unknown]
src/pages/scan/MobileUploadPage.tsx,116,AntD Button,[Icon/Unknown]
src/pages/operations/DestructionApprovalPage.tsx,291,Native Button,[Icon/Unknown]
src/pages/operations/DestructionApprovalPage.tsx,324,Native Button,[Icon/Unknown]
src/pages/operations/DestructionApprovalPage.tsx,367,Native Button,[Icon/Unknown]
src/pages/operations/DestructionApprovalPage.tsx,375,Native Button,[Icon/Unknown]
src/pages/operations/DestructionApprovalPage.tsx,395,Native Button,[Icon/Unknown]
src/pages/operations/DestructionApprovalPage.tsx,402,Native Button,[Icon/Unknown]
src/pages/operations/DestructionApprovalPage.tsx,449,Native Button,[Icon/Unknown]
src/pages/operations/DestructionApprovalPage.tsx,467,Native Button,[Icon/Unknown]
src/pages/operations/OpenAppraisalView.tsx,167,Native Button,[Icon/Unknown]
src/pages/operations/OpenAppraisalView.tsx,222,Native Button,[Icon/Unknown]
src/pages/operations/OpenAppraisalView.tsx,291,Native Button,[Icon/Unknown]
src/pages/operations/OpenAppraisalView.tsx,376,Native Button,[Icon/Unknown]
src/pages/operations/OpenAppraisalView.tsx,387,Native Button,[Icon/Unknown]
src/pages/operations/VolumeManagement.tsx,267,Native Button,[Icon/Unknown]
src/pages/operations/VolumeManagement.tsx,274,Native Button,[Icon/Unknown]
src/pages/operations/VolumeManagement.tsx,323,Native Button,[Icon/Unknown]
src/pages/operations/VolumeManagement.tsx,332,Native Button,[Icon/Unknown]
src/pages/operations/VolumeManagement.tsx,338,Native Button,[Icon/Unknown]
src/pages/operations/VolumeManagement.tsx,348,Native Button,[Icon/Unknown]
src/pages/operations/VolumeManagement.tsx,354,Native Button,[Icon/Unknown]
src/pages/operations/VolumeManagement.tsx,442,Native Button,[Icon/Unknown]
src/pages/operations/VolumeManagement.tsx,448,Native Button,[Icon/Unknown]
src/pages/operations/VolumeManagement.tsx,535,Native Button,[Icon/Unknown]
src/pages/operations/FreezeHoldDetailPage.tsx,120,Native Button,[Icon/Unknown]
src/pages/operations/FreezeHoldDetailPage.tsx,135,Native Button,[Icon/Unknown]
src/pages/operations/FreezeHoldDetailPage.tsx,280,Native Button,[Icon/Unknown]
src/pages/operations/FreezeHoldDetailPage.tsx,307,Native Button,[Icon/Unknown]
src/pages/operations/FreezeHoldDetailPage.tsx,319,Native Button,[Icon/Unknown]
src/pages/operations/DestructionView.tsx,150,Native Button,[Icon/Unknown]
src/pages/operations/DestructionView.tsx,156,Native Button,[Icon/Unknown]
src/pages/operations/DestructionView.tsx,172,Native Button,[Icon/Unknown]
src/pages/operations/DestructionView.tsx,175,Native Button,[Icon/Unknown]
src/pages/operations/DestructionView.tsx,274,Native Button,[Icon/Unknown]
src/pages/operations/DestructionView.tsx,281,Native Button,[Icon/Unknown]
src/pages/operations/FreezeHoldPage.tsx,162,Native Button,[Icon/Unknown]
src/pages/operations/FreezeHoldPage.tsx,210,Native Button,[Icon/Unknown]
src/pages/operations/FreezeHoldPage.tsx,274,Native Button,[Icon/Unknown]
src/pages/operations/FreezeHoldPage.tsx,282,Native Button,[Icon/Unknown]
src/pages/operations/FreezeHoldPage.tsx,305,Native Button,[Icon/Unknown]
src/pages/operations/FreezeHoldPage.tsx,312,Native Button,[Icon/Unknown]
src/pages/operations/FreezeHoldPage.tsx,331,Native Button,[Icon/Unknown]
src/pages/operations/FreezeHoldPage.tsx,417,Native Button,[Icon/Unknown]
src/pages/operations/FreezeHoldPage.tsx,429,Native Button,[Icon/Unknown]
src/pages/operations/FreezeHoldPage.tsx,447,Native Button,[Icon/Unknown]
src/pages/operations/FreezeHoldPage.tsx,474,Native Button,[Icon/Unknown]
src/pages/operations/FreezeHoldPage.tsx,486,Native Button,[Icon/Unknown]
src/pages/operations/ArchiveApprovalView.tsx,325,Native Button,[Icon/Unknown]
src/pages/operations/ArchiveApprovalView.tsx,409,Native Button,[Icon/Unknown]
src/pages/operations/ArchiveApprovalView.tsx,564,Native Button,[Icon/Unknown]
src/pages/operations/ArchiveApprovalView.tsx,576,Native Button,[Icon/Unknown]
src/pages/operations/ArchiveApprovalView.tsx,583,Native Button,[Icon/Unknown]
src/pages/operations/AppraisalListPage.tsx,141,Native Button,[Icon/Unknown]
src/pages/operations/AppraisalListPage.tsx,190,Native Button,[Icon/Unknown]
src/pages/operations/AppraisalListPage.tsx,197,Native Button,[Icon/Unknown]
src/pages/operations/AppraisalListPage.tsx,204,Native Button,[Icon/Unknown]
src/pages/operations/AppraisalListPage.tsx,223,Native Button,[Icon/Unknown]
src/pages/operations/AppraisalListPage.tsx,230,Native Button,[Icon/Unknown]
src/pages/operations/AppraisalListPage.tsx,249,Native Button,[Icon/Unknown]
src/pages/operations/AppraisalListPage.tsx,286,Native Button,[Icon/Unknown]
src/pages/operations/AppraisalListPage.tsx,293,Native Button,[Icon/Unknown]
src/pages/operations/ExpiredArchivesPage.tsx,155,Native Button,[Icon/Unknown]
src/pages/operations/ExpiredArchivesPage.tsx,168,Native Button,[Icon/Unknown]
src/pages/operations/ExpiredArchivesPage.tsx,182,Native Button,[Icon/Unknown]
src/pages/operations/ExpiredArchivesPage.tsx,222,Native Button,[Icon/Unknown]
src/pages/operations/ExpiredArchivesPage.tsx,249,Native Button,[Icon/Unknown]
src/pages/operations/ExpiredArchivesPage.tsx,256,Native Button,[Icon/Unknown]
src/pages/operations/archive-batch/components/BatchTable.tsx,245,AntD Button,[Icon/Unknown]
src/pages/operations/archive-batch/components/BatchTable.tsx,254,AntD Button,[Icon/Unknown]
src/pages/operations/archive-batch/components/BatchTable.tsx,265,AntD Button,[Icon/Unknown]
src/pages/operations/archive-batch/components/BatchTable.tsx,272,AntD Button,[Icon/Unknown]
src/pages/operations/archive-batch/components/BatchTable.tsx,280,AntD Button,[Icon/Unknown]
src/pages/operations/archive-batch/components/BatchTable.tsx,296,AntD Button,[Icon/Unknown]
src/pages/operations/archive-batch/components/BatchTable.tsx,362,AntD Button,[Icon/Unknown]
src/pages/operations/archive-batch/components/BatchTable.tsx,365,AntD Button,[Icon/Unknown]
src/pages/operations/archive-batch/components/BatchTable.tsx,477,AntD Button,[Icon/Unknown]
src/pages/operations/archive-batch/components/BatchTable.tsx,531,AntD Button,[Icon/Unknown]
src/pages/operations/DestructionExecutionPage.tsx,110,Native Button,[Icon/Unknown]
src/pages/operations/DestructionExecutionPage.tsx,170,Native Button,[Icon/Unknown]
src/pages/operations/DestructionExecutionPage.tsx,200,Native Button,[Icon/Unknown]
src/pages/operations/DestructionExecutionPage.tsx,207,Native Button,[Icon/Unknown]
src/pages/product-website/blog/SingleSetImplementation.tsx,66,Native Button,[Icon/Unknown]
src/pages/product-website/components/ProductShowcaseSection.tsx,80,Native Button,[Icon/Unknown]
src/pages/product-website/components/ProductShowcaseSection.tsx,197,Native Button,[Icon/Unknown]
src/pages/product-website/components/ProductShowcaseSection.tsx,229,Native Button,[Icon/Unknown]
src/pages/product-website/components/ProductShowcaseSection.tsx,232,Native Button,[Icon/Unknown]
src/pages/product-website/components/ProductShowcaseSection.tsx,261,Native Button,[Icon/Unknown]
src/pages/product-website/components/ProductShowcaseSection.tsx,282,Native Button,[Icon/Unknown]
src/pages/product-website/components/Footer.tsx,39,Native Button,[Icon/Unknown]
src/pages/product-website/components/HeroSection.tsx,63,Native Button,[Icon/Unknown]
src/pages/product-website/components/Navigation.tsx,38,Native Button,[Icon/Unknown]
src/pages/product-website/components/ConsultationModal.tsx,51,Native Button,[Icon/Unknown]
src/pages/product-website/regulations/index.tsx,122,Native Button,[Icon/Unknown]
src/pages/product-website/regulations/index.tsx,151,Native Button,[Icon/Unknown]
src/pages/audit/AuditVerificationPage.tsx,281,Native Button,[Icon/Unknown]
src/pages/audit/AuditVerificationPage.tsx,291,Native Button,[Icon/Unknown]
src/pages/audit/AuditVerificationPage.tsx,301,Native Button,[Icon/Unknown]
src/pages/audit/AuditVerificationPage.tsx,311,Native Button,[Icon/Unknown]
src/pages/audit/AuditVerificationPage.tsx,341,Native Button,[Icon/Unknown]
src/pages/audit/AuditVerificationPage.tsx,370,Native Button,[Icon/Unknown]
src/pages/audit/AuditVerificationPage.tsx,426,Native Button,[Icon/Unknown]
src/pages/audit/AuditVerificationPage.tsx,483,Native Button,[Icon/Unknown]
src/pages/audit/AuditEvidencePackagePage.tsx,217,Native Button,[Icon/Unknown]
src/pages/utilization/WarehouseView.tsx,134,Native Button,[Icon/Unknown]
src/pages/utilization/WarehouseView.tsx,142,Native Button,[Icon/Unknown]
src/pages/utilization/WarehouseView.tsx,149,Native Button,[Icon/Unknown]
src/pages/utilization/WarehouseView.tsx,226,Native Button,[Icon/Unknown]
src/pages/utilization/WarehouseView.tsx,348,Native Button,[Icon/Unknown]
src/pages/utilization/BorrowingView.tsx,297,Native Button,[Icon/Unknown]
src/pages/utilization/BorrowingView.tsx,303,Native Button,[Icon/Unknown]
src/pages/utilization/BorrowingView.tsx,309,Native Button,[Icon/Unknown]
src/pages/utilization/BorrowingView.tsx,331,Native Button,[Icon/Unknown]
src/pages/utilization/BorrowingView.tsx,346,Native Button,[Icon/Unknown]
src/pages/utilization/BorrowingView.tsx,364,Native Button,[Icon/Unknown]
src/pages/utilization/BorrowingView.tsx,401,Native Button,[Icon/Unknown]
src/pages/utilization/BorrowingView.tsx,438,Native Button,[Icon/Unknown]
src/pages/utilization/BorrowingView.tsx,445,Native Button,[Icon/Unknown]
src/pages/utilization/BorrowingView.tsx,452,Native Button,[Icon/Unknown]
src/pages/utilization/BorrowingView.tsx,462,Native Button,[Icon/Unknown]
src/pages/utilization/BorrowingView.tsx,499,Native Button,[Icon/Unknown]
src/pages/utilization/BorrowingView.tsx,509,Native Button,[Icon/Unknown]
src/pages/utilization/BorrowingView.tsx,528,Native Button,[Icon/Unknown]
src/pages/utilization/BorrowingView.tsx,568,Native Button,[Icon/Unknown]
src/pages/utilization/BorrowingView.tsx,574,Native Button,[Icon/Unknown]
src/pages/utilization/RelationshipQueryView.tsx,52,Native Button,[Icon/Unknown]
src/pages/utilization/RelationshipQueryView.tsx,72,Native Button,[Icon/Unknown]
src/pages/utilization/RelationshipQueryView.tsx,543,Native Button,[Icon/Unknown]
src/pages/utilization/RelationshipQueryView.tsx,557,Native Button,[Icon/Unknown]
src/pages/panorama/VoucherPreviewDrawer.tsx,143,AntD Button,[Icon/Unknown]
src/pages/panorama/VoucherPreviewDrawer.tsx,200,AntD Button,[Icon/Unknown]
src/pages/panorama/VoucherPreviewDrawer.tsx,261,AntD Button,[Icon/Unknown]
src/pages/panorama/VoucherPreviewDrawer.tsx,295,AntD Button,[Icon/Unknown]
src/pages/panorama/ArchivalPanoramaView.tsx,276,Native Button,[Icon/Unknown]
src/pages/panorama/ArchivalPanoramaView.tsx,302,Native Button,[Icon/Unknown]
src/pages/panorama/ArchivalPanoramaView.tsx,312,Native Button,[Icon/Unknown]
src/pages/panorama/ArchivalPanoramaView.tsx,352,AntD Button,[Icon/Unknown]
src/pages/panorama/VoucherPlayer.tsx,93,Native Button,[Icon/Unknown]
src/pages/panorama/VoucherPlayer.tsx,134,Native Button,[Icon/Unknown]
src/pages/panorama/VoucherPlayer.tsx,156,Native Button,[Icon/Unknown]
src/pages/panorama/EvidencePreview.tsx,354,Native Button,[Icon/Unknown]
src/pages/panorama/EvidencePreview.tsx,388,Native Button,关闭
src/pages/panorama/EvidencePreview.tsx,396,Native Button,[Icon/Unknown]
src/pages/debug/PaymentFileTestView.tsx,87,Native Button,[Icon/Unknown]
src/pages/debug/PreviewWatermarkTestView.tsx,22,Native Button,[Icon/Unknown]
