File Path,Line Number,Type,Label/Text,Frontend API,Backend Controller,Status
src/pages/archives/ArchiveListView.tsx,394,Native Button,批量删除,-,-,⚠️ 未实现
src/pages/archives/ArchiveListView.tsx,493,Native Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/archives/ArchiveListView.tsx,500,Native Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/archives/ArchiveListView.tsx,551,Native Button,[Icon/Unknown],-,-,🔵 打开对话框
src/pages/archives/ArchiveListView.tsx,588,Native Button,取消,-,-,🔵 回调函数
src/pages/archives/ArchiveListView.tsx,589,Native Button,[Icon/Unknown],-,-,⚠️ 未实现-提交归档
src/pages/archives/ArchiveListView.tsx,610,Native Button,[Icon/Unknown],-,-,🔵 打开对话框
src/pages/archives/ArchiveListView.tsx,660,Native Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/archives/ArchiveListView.tsx,670,Native Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/archives/RuleConfigModal.tsx,40,Native Button,[Icon/Unknown],-,-,🔵 回调函数
src/pages/archives/RuleConfigModal.tsx,67,Native Button,取消,-,-,🔵 回调函数
src/pages/archives/RuleConfigModal.tsx,68,Native Button,保存并运行,-,-,🔵 回调函数
src/pages/archives/LinkModal.tsx,115,Native Button,[Icon/Unknown],-,-,🔵 回调函数
src/pages/archives/LinkModal.tsx,137,Native Button,[Icon/Unknown],-,-,🔵 回调函数
src/pages/archives/LinkModal.tsx,144,Native Button,[Icon/Unknown],-,-,🔵 回调函数
src/pages/archives/LinkModal.tsx,271,Native Button,[Icon/Unknown],-,-,🔵 回调函数
src/pages/archives/LinkModal.tsx,277,Native Button,[Icon/Unknown],-,-,🔵 回调函数
src/pages/archives/FinancialReportDetailDrawer.tsx,208,Native Button,[Icon/Unknown],-,-,🔵 回调函数
src/pages/archives/ComplianceModal.tsx,166,Native Button,[Icon/Unknown],-,-,🔵 回调函数
src/pages/archives/ComplianceModal.tsx,179,Native Button,重试,-,-,🔵 回调函数
src/pages/archives/ComplianceModal.tsx,246,Native Button,确定,-,-,🔵 回调函数
src/pages/archives/ArchiveDetailDrawer.tsx,213,AntD Button,[Icon/Unknown],yonsuiteApi.queryVoucherAttachments,GenericYonSuiteController,✅ 完整
src/pages/archives/ArchiveDetailDrawer.tsx,237,AntD Button,[Icon/Unknown],yonsuiteApi.queryVoucherAttachments,GenericYonSuiteController,✅ 完整
src/pages/archives/ArchiveDetailDrawer.tsx,269,AntD Button,[Icon/Unknown],-,-,⚠️ 未实现-下载
src/pages/archives/ArchiveDetailDrawer.tsx,318,Native Button,[Icon/Unknown],-,-,🔵 导航
src/pages/archives/ArchiveDetailDrawer.tsx,326,Native Button,[Icon/Unknown],archivesApi.exportAipPackage,ArchiveExportController.downloadAipPackage,✅ 完整
src/pages/scan/MobileUploadPage.tsx,112,AntD Button,[Icon/Unknown],-,-,🔵 照片选择器
src/pages/scan/MobileUploadPage.tsx,116,AntD Button,[Icon/Unknown],-,-,🔵 相机
src/pages/operations/DestructionApprovalPage.tsx,291,Native Button,[Icon/Unknown],destructionApi.approveDestruction,DestructionController.approveDestruction,✅ 完整
src/pages/operations/DestructionApprovalPage.tsx,324,Native Button,[Icon/Unknown],destructionApi.batchApprove,❌ DestructionController缺少batch-approve,❌ 缺失后端
src/pages/operations/DestructionApprovalPage.tsx,367,Native Button,[Icon/Unknown],destructionApi.batchReject,❌ DestructionController缺少batch-reject,❌ 缺失后端
src/pages/operations/DestructionApprovalPage.tsx,375,Native Button,[Icon/Unknown],-,-,🔵 打开对话框
src/pages/operations/DestructionApprovalPage.tsx,395,Native Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/operations/DestructionApprovalPage.tsx,402,Native Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/operations/DestructionApprovalPage.tsx,449,Native Button,[Icon/Unknown],destructionApi.approveDestruction,DestructionController.approveDestruction,✅ 完整
src/pages/operations/DestructionApprovalPage.tsx,467,Native Button,[Icon/Unknown],-,-,🔵 分页
src/pages/operations/OpenAppraisalView.tsx,167,Native Button,[Icon/Unknown],openAppraisalApi.getAppraisalList,OpenAppraisalController.getAppraisalList,✅ 完整
src/pages/operations/OpenAppraisalView.tsx,222,Native Button,[Icon/Unknown],-,-,🔵 打开对话框
src/pages/operations/OpenAppraisalView.tsx,291,Native Button,[Icon/Unknown],-,-,🔵 打开对话框
src/pages/operations/OpenAppraisalView.tsx,376,Native Button,[Icon/Unknown],openAppraisalApi.submitAppraisal,OpenAppraisalController.submitAppraisal,✅ 完整
src/pages/operations/OpenAppraisalView.tsx,387,Native Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/operations/VolumeManagement.tsx,267,Native Button,[Icon/Unknown],volumeApi.getVolumeList,VolumeController.getVolumeList,✅ 完整
src/pages/operations/VolumeManagement.tsx,274,Native Button,[Icon/Unknown],volumeApi.assembleByMonth,VolumeController.assembleByMonth,✅ 完整
src/pages/operations/VolumeManagement.tsx,323,Native Button,[Icon/Unknown],volumeApi.submitForReview,VolumeController.submitForReview,✅ 完整
src/pages/operations/VolumeManagement.tsx,332,Native Button,[Icon/Unknown],volumeApi.approveArchival,VolumeController.approveArchival,✅ 完整
src/pages/operations/VolumeManagement.tsx,338,Native Button,[Icon/Unknown],volumeApi.rejectArchival,VolumeController.rejectArchival,✅ 完整
src/pages/operations/VolumeManagement.tsx,348,Native Button,[Icon/Unknown],volumeApi.getRegistrationForm,VolumeController.getRegistrationForm,✅ 完整
src/pages/operations/VolumeManagement.tsx,354,Native Button,[Icon/Unknown],volumeApi.exportAipPackage,VolumeController.exportAipPackage,✅ 完整
src/pages/operations/VolumeManagement.tsx,442,Native Button,[Icon/Unknown],-,-,🔵 打开对话框
src/pages/operations/VolumeManagement.tsx,448,Native Button,[Icon/Unknown],-,-,🔵 打开对话框
src/pages/operations/VolumeManagement.tsx,535,Native Button,[Icon/Unknown],-,-,🔵 回调函数
src/pages/operations/FreezeHoldDetailPage.tsx,120,Native Button,[Icon/Unknown],freezeHoldApi.getDetail,❌ FreezeHoldController不存在,❌ 缺失后端
src/pages/operations/FreezeHoldDetailPage.tsx,135,Native Button,[Icon/Unknown],-,-,🔵 打开对话框
src/pages/operations/FreezeHoldDetailPage.tsx,280,Native Button,[Icon/Unknown],freezeHoldApi.release,❌ FreezeHoldController不存在,❌ 缺失后端
src/pages/operations/FreezeHoldDetailPage.tsx,307,Native Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/operations/FreezeHoldDetailPage.tsx,319,Native Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/operations/DestructionView.tsx,150,Native Button,[Icon/Unknown],destructionApi.getDestructions,DestructionController.getDestructions,✅ 完整
src/pages/operations/DestructionView.tsx,156,Native Button,[Icon/Unknown],statsApi.getDestructionStats,DestructionController.getStats,✅ 完整
src/pages/operations/DestructionView.tsx,172,Native Button,[Icon/Unknown],destructionApi.getExpiredArchives,ArchiveOperationController.listExpired,✅ 完整
src/pages/operations/DestructionView.tsx,175,Native Button,[Icon/Unknown],-,-,🔵 打开对话框
src/pages/operations/DestructionView.tsx,274,Native Button,[Icon/Unknown],destructionApi.executeDestruction,DestructionController.executeDestruction,✅ 完整
src/pages/operations/DestructionView.tsx,281,Native Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/operations/FreezeHoldPage.tsx,162,Native Button,[Icon/Unknown],freezeHoldApi.list,❌ FreezeHoldController不存在,❌ 缺失后端
src/pages/operations/FreezeHoldPage.tsx,210,Native Button,[Icon/Unknown],-,-,🔵 打开对话框
src/pages/operations/FreezeHoldPage.tsx,274,Native Button,[Icon/Unknown],freezeHoldApi.getDetail,❌ FreezeHoldController不存在,❌ 缺失后端
src/pages/operations/FreezeHoldPage.tsx,282,Native Button,[Icon/Unknown],freezeHoldApi.release,❌ FreezeHoldController不存在,❌ 缺失后端
src/pages/operations/FreezeHoldPage.tsx,305,Native Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/operations/FreezeHoldPage.tsx,312,Native Button,[Icon/Unknown],-,-,🔵 打开对话框
src/pages/operations/FreezeHoldPage.tsx,331,Native Button,[Icon/Unknown],-,-,🔵 打开对话框
src/pages/operations/FreezeHoldPage.tsx,417,Native Button,[Icon/Unknown],freezeHoldApi.apply,❌ FreezeHoldController不存在,❌ 缺失后端
src/pages/operations/FreezeHoldPage.tsx,429,Native Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/operations/FreezeHoldPage.tsx,447,Native Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/operations/FreezeHoldPage.tsx,474,Native Button,[Icon/Unknown],-,-,🔵 分页
src/pages/operations/FreezeHoldPage.tsx,486,Native Button,[Icon/Unknown],-,-,🔵 分页
src/pages/operations/ArchiveApprovalView.tsx,325,Native Button,[Icon/Unknown],archiveApprovalApi.rejectArchive,ArchiveApprovalController.rejectArchive,✅ 完整
src/pages/operations/ArchiveApprovalView.tsx,409,Native Button,[Icon/Unknown],archiveApprovalApi.approveArchive,ArchiveApprovalController.approveArchive,✅ 完整
src/pages/operations/ArchiveApprovalView.tsx,564,Native Button,[Icon/Unknown],archiveApprovalApi.batchApprove,ArchiveApprovalController.batchApprove,✅ 完整
src/pages/operations/ArchiveApprovalView.tsx,576,Native Button,[Icon/Unknown],archiveApprovalApi.batchReject,ArchiveApprovalController.batchReject,✅ 完整
src/pages/operations/ArchiveApprovalView.tsx,583,Native Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/operations/AppraisalListPage.tsx,141,Native Button,[Icon/Unknown],destructionApi.getAppraisalLists,❌ AppraisalListController不存在,❌ 缺失后端
src/pages/operations/AppraisalListPage.tsx,190,Native Button,[Icon/Unknown],destructionApi.getAppraisalListDetail,❌ AppraisalListController不存在,❌ 缺失后端
src/pages/operations/AppraisalListPage.tsx,197,Native Button,[Icon/Unknown],destructionApi.exportAppraisalList,❌ AppraisalListController不存在,❌ 缺失后端
src/pages/operations/AppraisalListPage.tsx,204,Native Button,[Icon/Unknown],destructionApi.exportAppraisalList,❌ AppraisalListController不存在,❌ 缺失后端
src/pages/operations/AppraisalListPage.tsx,223,Native Button,[Icon/Unknown],destructionApi.generateAppraisalList,❌ AppraisalListController不存在,❌ 缺失后端
src/pages/operations/AppraisalListPage.tsx,230,Native Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/operations/AppraisalListPage.tsx,249,Native Button,[Icon/Unknown],destructionApi.exportAppraisalList,❌ AppraisalListController不存在,❌ 缺失后端
src/pages/operations/AppraisalListPage.tsx,286,Native Button,[Icon/Unknown],destructionApi.exportAppraisalList,❌ AppraisalListController不存在,❌ 缺失后端
src/pages/operations/AppraisalListPage.tsx,293,Native Button,[Icon/Unknown],destructionApi.exportAppraisalList,❌ AppraisalListController不存在,❌ 缺失后端
src/pages/operations/ExpiredArchivesPage.tsx,155,Native Button,[Icon/Unknown],destructionApi.getExpiredArchives,ArchiveOperationController.listExpired,✅ 完整
src/pages/operations/ExpiredArchivesPage.tsx,168,Native Button,[Icon/Unknown],destructionApi.getDestructions,DestructionController.getDestructions,✅ 完整
src/pages/operations/ExpiredArchivesPage.tsx,182,Native Button,[Icon/Unknown],destructionApi.getDestructions,DestructionController.getDestructions,✅ 完整
src/pages/operations/ExpiredArchivesPage.tsx,222,Native Button,[Icon/Unknown],destructionApi.generateAppraisalList,❌ AppraisalListController不存在,❌ 缺失后端
src/pages/operations/ExpiredArchivesPage.tsx,249,Native Button,[Icon/Unknown],-,-,🔵 分页
src/pages/operations/ExpiredArchivesPage.tsx,256,Native Button,[Icon/Unknown],-,-,🔵 分页
src/pages/operations/archive-batch/components/BatchTable.tsx,245,AntD Button,[Icon/Unknown],archiveBatchApi.submitBatch,ArchiveSubmitBatchController.submitBatch,✅ 完整
src/pages/operations/archive-batch/components/BatchTable.tsx,254,AntD Button,[Icon/Unknown],archiveBatchApi.executeBatchArchive,ArchiveSubmitBatchController.executeBatchArchive,✅ 完整
src/pages/operations/archive-batch/components/BatchTable.tsx,265,AntD Button,[Icon/Unknown],-,-,⚠️ 未实现-导出所选
src/pages/operations/archive-batch/components/BatchTable.tsx,272,AntD Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/operations/archive-batch/components/BatchTable.tsx,280,AntD Button,[Icon/Unknown],archiveBatchApi.runIntegrityCheck,ArchiveSubmitBatchController.runIntegrityCheck,✅ 完整
src/pages/operations/archive-batch/components/BatchTable.tsx,296,AntD Button,[Icon/Unknown],archiveBatchApi.approveBatch,ArchiveSubmitBatchController.approveBatch,✅ 完整
src/pages/operations/archive-batch/components/BatchTable.tsx,362,AntD Button,[Icon/Unknown],archiveBatchApi.rejectBatch,ArchiveSubmitBatchController.rejectBatch,✅ 完整
src/pages/operations/archive-batch/components/BatchTable.tsx,365,AntD Button,[Icon/Unknown],-,-,🔵 回调函数
src/pages/operations/archive-batch/components/BatchTable.tsx,477,AntD Button,[Icon/Unknown],-,-,🔵 回调函数
src/pages/operations/archive-batch/components/BatchTable.tsx,531,AntD Button,[Icon/Unknown],-,-,🔵 回调函数
src/pages/operations/DestructionExecutionPage.tsx,110,Native Button,[Icon/Unknown],destructionApi.getDestructions,DestructionController.getDestructions,✅ 完整
src/pages/operations/DestructionExecutionPage.tsx,170,Native Button,[Icon/Unknown],-,-,🔵 分页
src/pages/operations/DestructionExecutionPage.tsx,200,Native Button,[Icon/Unknown],destructionApi.executeDestruction,DestructionController.executeDestruction,✅ 完整
src/pages/operations/DestructionExecutionPage.tsx,207,Native Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/product-website/blog/SingleSetImplementation.tsx,66,Native Button,[Icon/Unknown],-,-,🔵 外部链接
src/pages/product-website/components/ProductShowcaseSection.tsx,80,Native Button,[Icon/Unknown],-,-,🔵 锚点跳转
src/pages/product-website/components/ProductShowcaseSection.tsx,197,Native Button,[Icon/Unknown],-,-,🔵 锚点跳转
src/pages/product-website/components/ProductShowcaseSection.tsx,229,Native Button,[Icon/Unknown],-,-,🔵 锚点跳转
src/pages/product-website/components/ProductShowcaseSection.tsx,232,Native Button,[Icon/Unknown],-,-,🔵 锚点跳转
src/pages/product-website/components/ProductShowcaseSection.tsx,261,Native Button,[Icon/Unknown],-,-,🔵 锚点跳转
src/pages/product-website/components/ProductShowcaseSection.tsx,282,Native Button,[Icon/Unknown],-,-,🔵 锚点跳转
src/pages/product-website/components/Footer.tsx,39,Native Button,[Icon/Unknown],-,-,🔵 外部链接
src/pages/product-website/components/HeroSection.tsx,63,Native Button,[Icon/Unknown],-,-,🔵 锚点跳转
src/pages/product-website/components/Navigation.tsx,38,Native Button,[Icon/Unknown],-,-,🔵 导航
src/pages/product-website/components/ConsultationModal.tsx,51,Native Button,[Icon/Unknown],-,-,🔵 tel:链接
src/pages/product-website/regulations/index.tsx,122,Native Button,[Icon/Unknown],-,-,🔵 外部链接
src/pages/product-website/regulations/index.tsx,151,Native Button,[Icon/Unknown],-,-,🔵 外部链接
src/pages/audit/AuditVerificationPage.tsx,281,Native Button,[Icon/Unknown],auditVerificationApi.verifySingle,AuditLogVerificationController.verifySingleLog,✅ 完整
src/pages/audit/AuditVerificationPage.tsx,291,Native Button,[Icon/Unknown],auditVerificationApi.verifyChainByIds,AuditLogVerificationController.verifyChainByLogIds,✅ 完整
src/pages/audit/AuditVerificationPage.tsx,301,Native Button,[Icon/Unknown],auditVerificationApi.verifyChain,AuditLogVerificationController.verifyChain,✅ 完整
src/pages/audit/AuditVerificationPage.tsx,311,Native Button,[Icon/Unknown],auditVerificationApi.sampleVerify,AuditLogVerificationController.sampleVerify,✅ 完整
src/pages/audit/AuditVerificationPage.tsx,341,Native Button,[Icon/Unknown],auditVerificationApi.verifySingle,AuditLogVerificationController.verifySingleLog,✅ 完整
src/pages/audit/AuditVerificationPage.tsx,370,Native Button,[Icon/Unknown],auditVerificationApi.verifyChainByIds,AuditLogVerificationController.verifyChainByLogIds,✅ 完整
src/pages/audit/AuditVerificationPage.tsx,426,Native Button,[Icon/Unknown],auditVerificationApi.verifyChain,AuditLogVerificationController.verifyChain,✅ 完整
src/pages/audit/AuditVerificationPage.tsx,483,Native Button,[Icon/Unknown],auditVerificationApi.sampleVerify,AuditLogVerificationController.sampleVerify,✅ 完整
src/pages/audit/AuditEvidencePackagePage.tsx,217,Native Button,[Icon/Unknown],auditEvidenceApi.generate,AuditLogVerificationController.generateEvidencePackage,✅ 完整
src/pages/utilization/WarehouseView.tsx,134,Native Button,[Icon/Unknown],warehouseApi.sendCommand,WarehouseController.sendCommand,✅ 完整
src/pages/utilization/WarehouseView.tsx,142,Native Button,[Icon/Unknown],warehouseApi.sendCommand,WarehouseController.sendCommand,✅ 完整
src/pages/utilization/WarehouseView.tsx,149,Native Button,[Icon/Unknown],warehouseApi.sendCommand,WarehouseController.sendCommand,✅ 完整
src/pages/utilization/WarehouseView.tsx,226,Native Button,[Icon/Unknown],warehouseApi.getEnvironmentData,WarehouseController.getEnvironmentData,✅ 完整
src/pages/utilization/WarehouseView.tsx,348,Native Button,[Icon/Unknown],-,-,🔵 导航
src/pages/utilization/BorrowingView.tsx,297,Native Button,[Icon/Unknown],-,-,🔵 客户端导出
src/pages/utilization/BorrowingView.tsx,303,Native Button,[Icon/Unknown],-,-,🔵 客户端导出
src/pages/utilization/BorrowingView.tsx,309,Native Button,[Icon/Unknown],borrowingApi.createBorrowing,BorrowRequestController.submit,✅ 完整
src/pages/utilization/BorrowingView.tsx,331,Native Button,[Icon/Unknown],-,-,🔵 打开对话框
src/pages/utilization/BorrowingView.tsx,346,Native Button,[Icon/Unknown],borrowingApi.list,BorrowRequestController.list,✅ 完整
src/pages/utilization/BorrowingView.tsx,364,Native Button,[Icon/Unknown],borrowingApi.list,BorrowRequestController.list,✅ 完整
src/pages/utilization/BorrowingView.tsx,401,Native Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/utilization/BorrowingView.tsx,438,Native Button,[Icon/Unknown],borrowingApi.approveBorrowing,BorrowRequestController.approve,✅ 完整
src/pages/utilization/BorrowingView.tsx,445,Native Button,[Icon/Unknown],borrowingApi.approveBorrowing,BorrowRequestController.approve,✅ 完整
src/pages/utilization/BorrowingView.tsx,452,Native Button,[Icon/Unknown],borrowingApi.cancelBorrowing,❌ BorrowRequestController缺少cancel,❌ 缺失后端
src/pages/utilization/BorrowingView.tsx,462,Native Button,[Icon/Unknown],borrowingApi.userReturnArchive,BorrowRequestController.returnArchives,✅ 完整
src/pages/utilization/BorrowingView.tsx,499,Native Button,[Icon/Unknown],-,-,🔵 打开对话框
src/pages/utilization/BorrowingView.tsx,509,Native Button,[Icon/Unknown],borrowingApi.createBorrowing,BorrowRequestController.submit,✅ 完整
src/pages/utilization/BorrowingView.tsx,528,Native Button,[Icon/Unknown],-,-,🔵 分页
src/pages/utilization/BorrowingView.tsx,568,Native Button,[Icon/Unknown],-,-,🔵 分页
src/pages/utilization/BorrowingView.tsx,574,Native Button,[Icon/Unknown],-,-,🔵 分页
src/pages/utilization/RelationshipQueryView.tsx,52,Native Button,[Icon/Unknown],relationApi.getRelationGraph,RelationController.getRelationGraph,✅ 完整
src/pages/utilization/RelationshipQueryView.tsx,72,Native Button,[Icon/Unknown],relationApi.getRelationGraph,RelationController.getRelationGraph,✅ 完整
src/pages/utilization/RelationshipQueryView.tsx,543,Native Button,[Icon/Unknown],-,-,🔵 客户端打印
src/pages/utilization/RelationshipQueryView.tsx,557,Native Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/panorama/VoucherPreviewDrawer.tsx,143,AntD Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/panorama/VoucherPreviewDrawer.tsx,200,AntD Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/panorama/VoucherPreviewDrawer.tsx,261,AntD Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/panorama/VoucherPreviewDrawer.tsx,295,AntD Button,[Icon/Unknown],-,-,🔵 回调函数
src/pages/panorama/ArchivalPanoramaView.tsx,276,Native Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/panorama/ArchivalPanoramaView.tsx,302,Native Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/panorama/ArchivalPanoramaView.tsx,312,Native Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/panorama/ArchivalPanoramaView.tsx,352,AntD Button,[Icon/Unknown],yonsuiteApi.queryVoucherAttachments,GenericYonSuiteController,✅ 完整
src/pages/panorama/VoucherPlayer.tsx,93,Native Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/panorama/VoucherPlayer.tsx,134,Native Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/panorama/VoucherPlayer.tsx,156,Native Button,[Icon/Unknown],-,-,🔵 UI操作
src/pages/panorama/EvidencePreview.tsx,354,Native Button,[Icon/Unknown],-,-,🔵 回调函数
src/pages/panorama/EvidencePreview.tsx,388,Native Button,关闭,-,-,🔵 回调函数
src/pages/panorama/EvidencePreview.tsx,396,Native Button,[Icon/Unknown],-,-,🔵 回调函数
src/pages/debug/PaymentFileTestView.tsx,87,Native Button,[Icon/Unknown],-,-,🔵 调试操作
src/pages/debug/PreviewWatermarkTestView.tsx,22,Native Button,[Icon/Unknown],-,-,🔵 调试操作
